"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
176,0.756768,0.276768,35,48,2830,28,48,2754,0.00989399,0,0,0,1
177,0.782139,0.312139,39,47,2830,35,47,2748,0.0123675,0,0,0,1
178,0.738074,0.28575,41,45,2830,39,45,2746,0.0137809,0.00232438,0.00555556,1,0.999579
179,0.725551,0.275551,39,45,2830,35,45,2750,0.0123675,0,0,0,1
180,0.801916,0.411916,31,39,2830,30,39,2761,0.0106007,0,0,0,1
181,0.749369,0.299369,38,45,2830,33,45,2752,0.0116608,0,0,0,1
182,0.718402,0.298402,34,42,2830,29,42,2759,0.0102473,0,0,0,1
183,0.792831,0.382831,32,41,2830,28,41,2761,0.00989399,0,0,0,1
184,0.774971,0.344971,37,43,2830,33,43,2754,0.0116608,0,0,0,1
185,0.734009,0.364009,38,37,2830,37,37,2756,0.0130742,0,0,0,1
186,0.723623,0.303623,41,42,2830,40,42,2748,0.0141343,0,0,0,1
187,0.732504,0.362504,39,37,2830,39,37,2754,0.0137809,0,0,0,1
188,0.872853,0.402853,37,47,2830,36,47,2747,0.0127208,0,0,0,1
189,0.775425,0.315425,39,46,2830,36,46,2748,0.0127208,0,0,0,1
190,0.815705,0.305705,37,51,2830,32,51,2747,0.0113074,0,0,0,1
191,0.728764,0.298764,37,43,2830,33,43,2754,0.0116608,0,0,0,1
192,0.700647,0.270647,39,43,2830,35,43,2752,0.0123675,0,0,0,1
193,0.789633,0.289633,41,50,2830,37,50,2743,0.0130742,0,0,0,1
194,0.758237,0.278237,42,48,2830,39,48,2743,0.0137809,0,0,0,1
195,0.764004,0.354004,40,41,2830,37,41,2752,0.0130742,0,0,0,1
196,0.763737,0.293737,43,47,2830,41,47,2742,0.0144876,0,0,0,1
197,0.816546,0.376546,34,44,2830,28,44,2758,0.00989399,0,0,0,1
198,0.831866,0.411866,35,42,2830,32,42,2756,0.0113074,0,0,0,1
199,0.738857,0.278857,42,46,2830,42,46,2742,0.014841,0,0,0,1
200,0.705301,0.285301,41,42,2830,39,42,2749,0.0137809,0,0,0,1
201,0.747833,0.297833,40,45,2830,37,45,2748,0.0130742,0,0,0,1
202,0.758298,0.378298,38,38,2830,37,38,2755,0.0130742,0,0,0,1
203,0.779722,0.357398,33,42,2830,30,42,2758,0.0106007,0.00232438,0.00555555,1,0.999579
204,0.791773,0.361773,38,43,2830,35,43,2752,0.0123675,0,0,0,1
205,0.73313,0.33313,41,40,2830,40,40,2750,0.0141343,0,0,0,1
206,0.822801,0.352801,34,47,2830,30,47,2753,0.0106007,0,0,0,1
207,0.725301,0.325301,41,40,2830,42,40,2748,0.014841,0,0,0,1
208,0.769415,0.289415,41,48,2830,38,48,2744,0.0134276,0,0,0,1
209,0.765698,0.335698,38,43,2830,36,43,2751,0.0127208,0,0,0,1
210,0.80197,0.27197,43,53,2830,37,53,2740,0.0130742,0,0,0,1
211,0.750027,0.380027,38,37,2830,37,37,2756,0.0130742,0,0,0,1
212,0.777448,0.387448,31,39,2830,29,39,2762,0.0102473,0,0,0,1
213,0.816798,0.356798,35,46,2830,33,46,2751,0.0116608,0,0,0,1
214,0.782006,0.322006,40,46,2830,37,46,2747,0.0130742,0,0,0,1
215,0.767862,0.387862,36,38,2830,33,38,2759,0.0116608,0,0,0,1
216,0.718565,0.288565,39,43,2830,36,43,2751,0.0127208,0,0,0,1
217,0.742135,0.312135,38,43,2830,37,43,2750,0.0130742,0,0,0,1
218,0.779582,0.329582,41,45,2830,39,45,2746,0.0137809,0,0,0,1
219,0.761414,0.341414,33,42,2830,28,42,2760,0.00989399,0,0,0,1
220,0.723143,0.293143,40,43,2830,37,43,2750,0.0130742,0,0,0,1
221,0.758496,0.288496,39,47,2830,34,47,2749,0.0120141,0,0,0,1
222,0.736967,0.266967,39,47,2830,34,47,2749,0.0120141,0,0,0,1
223,0.790859,0.330859,39,46,2830,37,46,2747,0.0130742,0,0,0,1
224,0.780706,0.380706,38,40,2830,36,40,2754,0.0127208,0,0,0,1
225,0.815711,0.355711,38,46,2830,33,46,2751,0.0116608,0,0,0,1
226,0.766003,0.327868,37,43,2830,32,43,2755,0.0113074,0.00813533,0.0194444,1,0.998525
227,0.805805,0.305805,34,50,2830,28,50,2752,0.00989399,0,0,0,1
228,0.685769,0.285769,38,40,2830,37,40,2753,0.0130742,0,0,0,1
229,0.80581,0.34581,40,46,2830,39,46,2745,0.0137809,0,0,0,1
230,0.773506,0.353506,35,42,2830,31,42,2757,0.0109541,0,0,0,1
231,0.761685,0.281685,37,48,2830,32,48,2750,0.0113074,0,0,0,1
232,0.787502,0.327502,37,46,2830,35,46,2749,0.0123675,0,0,0,1
233,0.84772,0.395395,40,45,2830,39,45,2746,0.0137809,0.00232438,0.00555556,1,0.999579
234,0.793045,0.32072,42,47,2830,38,47,2745,0.0134276,0.00232438,0.00555556,1,0.999579
235,0.775492,0.265492,42,51,2830,39,51,2740,0.0137809,0,0,0,1
236,0.803751,0.363751,39,44,2830,36,44,2750,0.0127208,0,0,0,1
237,0.834373,0.314373,41,52,2830,36,52,2742,0.0127208,0,0,0,1
238,0.722255,0.312255,39,41,2830,38,41,2751,0.0134276,0,0,0,1
239,0.725727,0.265727,38,46,2830,36,46,2748,0.0127208,0,0,0,1
240,0.733491,0.293491,40,44,2830,38,44,2748,0.0134276,0,0,0,1
241,0.790923,0.370923,38,42,2830,35,42,2753,0.0123675,0,0,0,1
242,0.773518,0.323518,39,45,2830,34,45,2751,0.0120141,0,0,0,1
243,0.735475,0.295475,38,44,2830,33,44,2753,0.0116608,0,0,0,1
244,0.80898,0.33898,38,47,2830,36,47,2747,0.0127208,0,0,0,1
245,0.774502,0.374502,40,40,2830,40,40,2750,0.0141343,0,0,0,1
246,0.717866,0.287866,39,43,2830,37,43,2750,0.0130742,0,0,0,1
247,0.782542,0.332542,37,45,2830,33,45,2752,0.0116608,0,0,0,1
248,0.76811,0.38811,37,38,2830,35,38,2757,0.0123675,0,0,0,1
249,0.727415,0.269279,38,45,2830,34,45,2751,0.0120141,0.00813533,0.0194444,1,0.998525
250,0.787807,0.327807,36,46,2830,31,46,2753,0.0109541,0,0,0,1
251,0.702151,0.274015,41,42,2830,40,42,2748,0.0141343,0.00813533,0.0194444,1,0.998525
252,0.725968,0.305968,39,42,2830,36,42,2752,0.0127208,0,0,0,1
253,0.771184,0.351184,42,42,2830,42,42,2746,0.014841,0,0,0,1
254,0.718931,0.298931,35,42,2830,34,42,2754,0.0120141,0,0,0,1
255,0.722743,0.312743,38,41,2830,38,41,2751,0.0134276,0,0,0,1
256,0.770286,0.350286,41,42,2830,40,42,2748,0.0141343,0,0,0,1
257,0.817407,0.267407,40,55,2830,34,55,2741,0.0120141,0,0,0,1
258,0.773487,0.323487,39,45,2830,36,45,2749,0.0127208,0,0,0,1
259,0.707552,0.287552,37,42,2830,36,42,2752,0.0127208,0,0,0,1
260,0.801877,0.361877,40,44,2830,38,44,2748,0.0134276,0,0,0,1
261,0.875141,0.375141,40,50,2830,36,50,2744,0.0127208,0,0,0,1
262,0.796858,0.346858,40,45,2830,37,45,2748,0.0130742,0,0,0,1
263,0.899708,0.319708,38,58,2830,30,58,2742,0.0106007,0,0,0,1
264,0.775683,0.381737,39,38,2830,39,38,2753,0.0137809,0.0139463,0.0333333,1,0.997472
265,0.706729,0.316729,39,39,2830,38,39,2753,0.0134276,0,0,0,1
266,0.79093,0.33093,36,46,2830,29,46,2755,0.0102473,0,0,0,1
267,0.757246,0.299111,33,45,2830,29,45,2756,0.0102473,0.00813533,0.0194444,1,0.998525
268,0.747876,0.327876,40,42,2830,38,42,2750,0.0134276,0,0,0,1
269,0.692779,0.302779,39,39,2830,39,39,2752,0.0137809,0,0,0,1
270,0.807185,0.277185,40,53,2830,34,53,2743,0.0120141,0,0,0,1
271,0.775856,0.365856,38,41,2830,35,41,2754,0.0123675,0,0,0,1
272,0.698024,0.269888,40,42,2830,38,42,2750,0.0134276,0.00813533,0.0194444,1,0.998525
273,0.809045,0.306721,38,50,2830,31,50,2749,0.0109541,0.00232438,0.00555556,1,0.999579
274,0.898825,0.348825,42,55,2830,36,55,2739,0.0127208,0,0,0,1
275,0.721445,0.301445,39,42,2830,37,42,2751,0.0130742,0,0,0,1
276,0.790134,0.390134,38,40,2830,37,40,2753,0.0130742,0,0,0,1
277,0.697406,0.347406,38,35,2830,38,35,2757,0.0134276,0,0,0,1
278,0.708643,0.298643,42,41,2830,42,41,2747,0.014841,0,0,0,1
279,0.900763,0.450763,43,45,2830,41,45,2744,0.0144876,0,0,0,1
280,0.846162,0.366162,34,48,2830,28,48,2754,0.00989399,0,0,0,1
281,0.733956,0.313956,40,42,2830,38,42,2750,0.0134276,0,0,0,1
282,0.716382,0.276382,41,44,2830,38,44,2748,0.0134276,0,0,0,1
283,0.801382,0.339058,39,46,2830,37,46,2747,0.0130742,0.00232438,0.00555556,1,0.999579
284,0.786376,0.316376,42,47,2830,39,47,2744,0.0137809,0,0,0,1
285,0.748562,0.278562,34,47,2830,29,47,2754,0.0102473,0,0,0,1
286,0.847426,0.437426,40,41,2830,37,41,2752,0.0130742,0,0,0,1
287,0.760762,0.260762,43,50,2830,39,50,2741,0.0137809,0,0,0,1
288,0.727504,0.287504,38,44,2830,35,44,2751,0.0123675,0,0,0,1
289,0.742686,0.342686,38,40,2830,38,40,2752,0.0134276,0,0,0,1
290,0.761215,0.291215,40,47,2830,38,47,2745,0.0134276,0,0,0,1
291,0.718021,0.268021,39,45,2830,36,45,2749,0.0127208,0,0,0,1
292,0.794309,0.361985,39,43,2830,36,43,2751,0.0127208,0.00232438,0.00555556,1,0.999579
293,0.855418,0.395418,37,46,2830,33,46,2751,0.0116608,0,0,0,1
294,0.845934,0.385934,43,46,2830,41,46,2743,0.0144876,0,0,0,1
295,0.781513,0.341513,39,44,2830,37,44,2749,0.0130742,0,0,0,1
296,0.759146,0.349146,39,41,2830,37,41,2752,0.0130742,0,0,0,1
297,0.745088,0.285088,35,46,2830,32,46,2752,0.0113074,0,0,0,1
298,0.726777,0.366777,38,36,2830,38,36,2756,0.0134276,0,0,0,1
299,0.765961,0.335961,42,43,2830,41,43,2746,0.0144876,0,0,0,1
300,0.760301,0.320301,38,44,2830,35,44,2751,0.0123675,0,0,0,1
301,0.724588,0.314588,40,41,2830,39,41,2750,0.0137809,0,0,0,1
302,0.740419,0.280419,39,46,2830,36,46,2748,0.0127208,0,0,0,1
303,0.709896,0.309896,39,40,2830,36,40,2754,0.0127208,0,0,0,1
304,0.878629,0.338629,41,54,2830,36,54,2740,0.0127208,0,0,0,1
305,0.71038,0.31038,39,40,2830,38,40,2752,0.0134276,0,0,0,1
306,0.704855,0.294855,37,41,2830,34,41,2755,0.0120141,0,0,0,1
307,0.757131,0.297131,39,46,2830,36,46,2748,0.0127208,0,0,0,1
308,0.713944,0.323944,41,39,2830,41,39,2750,0.0144876,0,0,0,1
309,0.72877,0.31877,41,41,2830,41,41,2748,0.0144876,0,0,0,1
310,0.767092,0.307092,36,46,2830,31,46,2753,0.0109541,0,0,0,1
311,0.871133,0.411133,40,46,2830,38,46,2746,0.0134276,0,0,0,1
312,0.770247,0.327923,43,44,2830,43,44,2743,0.0151943,0.00232438,0.00555556,1,0.999579
313,0.726454,0.306454,38,42,2830,35,42,2753,0.0123675,0,0,0,1
314,0.80208,0.33208,36,47,2830,30,47,2753,0.0106007,0,0,0,1
315,0.789521,0.409521,36,38,2830,35,38,2757,0.0123675,0,0,0,1
316,0.777798,0.327798,42,45,2830,40,45,2745,0.0141343,0,0,0,1
317,0.749489,0.309489,39,44,2830,37,44,2749,0.0130742,0,0,0,1
318,0.770548,0.280548,41,49,2830,37,49,2744,0.0130742,0,0,0,1
319,0.75249,0.39249,36,36,2830,35,36,2759,0.0123675,0,0,0,1
320,0.852047,0.362047,42,49,2830,38,49,2743,0.0134276,0,0,0,1
321,0.898505,0.368505,38,53,2830,34,53,2743,0.0120141,0,0,0,1
322,0.779534,0.369534,38,41,2830,36,41,2753,0.0127208,0,0,0,1
323,0.845621,0.445621,32,40,2830,28,40,2762,0.00989399,0,0,0,1
324,0.725655,0.285655,40,44,2830,37,44,2749,0.0130742,0,0,0,1
325,0.714551,0.324551,41,39,2830,40,39,2751,0.0141343,0,0,0,1
326,0.783859,0.353859,40,43,2830,38,43,2749,0.0134276,0,0,0,1
327,0.781088,0.351088,40,43,2830,37,43,2750,0.0130742,0,0,0,1
328,0.81666,0.36666,43,45,2830,41,45,2744,0.0144876,0,0,0,1
329,0.754063,0.304063,38,45,2830,34,45,2751,0.0120141,0,0,0,1
330,0.780978,0.390978,37,39,2830,35,39,2756,0.0123675,0,0,0,1
331,0.730386,0.320386,37,41,2830,37,41,2752,0.0130742,0,0,0,1
332,0.776197,0.296197,37,48,2830,33,48,2749,0.0116608,0,0,0,1
333,0.760605,0.350605,41,41,2830,41,41,2748,0.0144876,0,0,0,1
334,0.727862,0.317862,43,41,2830,42,41,2747,0.014841,0,0,0,1
335,0.738163,0.278163,41,46,2830,38,46,2746,0.0134276,0,0,0,1
336,0.764361,0.414361,37,35,2830,35,35,2760,0.0123675,0,0,0,1
337,0.916271,0.366271,37,55,2830,33,55,2742,0.0116608,0,0,0,1
338,0.721946,0.331946,37,39,2830,35,39,2756,0.0123675,0,0,0,1
339,0.80973,0.36973,42,44,2830,39,44,2747,0.0137809,0,0,0,1
340,0.75032,0.28032,41,47,2830,36,47,2747,0.0127208,0,0,0,1
341,0.734997,0.306861,41,42,2830,39,42,2749,0.0137809,0.00813533,0.0194444,1,0.998525
342,0.764076,0.324076,39,44,2830,36,44,2750,0.0127208,0,0,0,1
343,0.806635,0.346635,39,46,2830,36,46,2748,0.0127208,0,0,0,1
344,0.685769,0.285769,38,40,2830,37,40,2753,0.0130742,0,0,0,1
345,0.801512,0.341512,38,46,2830,34,46,2750,0.0120141,0,0,0,1
346,0.74126,0.333124,40,40,2830,39,40,2751,0.0137809,0.00813533,0.0194444,1,0.998525
347,0.75174,0.39174,39,36,2830,40,36,2754,0.0141343,0,0,0,1
348,0.763169,0.333169,44,43,2830,42,43,2745,0.014841,0,0,0,1
349,0.708333,0.298333,38,41,2830,36,41,2753,0.0127208,0,0,0,1
350,0.937515,0.427515,43,51,2830,41,51,2738,0.0144876,0,0,0,1
