,effort,latitude,longitude,geometry,labels
741,6.30929931562868e-08,9354500.0,529000.0,POINT (529000 9354500),742
742,3.644106435659061e-08,9354500.0,529500.0,POINT (529500 9354500),743
743,1.1198948854583996e-08,9354500.0,530000.0,POINT (530000 9354500),744
744,3.1113591312241437e-09,9354500.0,530500.0,POINT (530500 9354500),745
745,5.613837264335879e-09,9354500.0,531000.0,POINT (531000 9354500),746
746,8.643881963521004e-09,9354000.0,514000.0,POINT (514000 9354000),747
747,8.647155553764354e-08,9354000.0,514500.0,POINT (514500 9354000),748
748,8.647155553764354e-08,9354000.0,515000.0,POINT (515000 9354000),749
749,9.121234727779484e-08,9354000.0,515500.0,POINT (515500 9354000),750
750,1.2506037341322742e-08,9354000.0,516000.0,POINT (516000 9354000),751
751,2.5036421383964163e-08,9354000.0,516500.0,POINT (516500 9354000),752
752,1.0657743154433668e-08,9354000.0,517000.0,POINT (517000 9354000),753
753,4.561005425201569e-09,9354000.0,517500.0,POINT (517500 9354000),754
754,4.561005425201569e-09,9354000.0,518000.0,POINT (518000 9354000),755
755,9.925785686472413e-09,9354000.0,518500.0,POINT (518500 9354000),756
756,1.3143327936191968e-08,9354000.0,519000.0,POINT (519000 9354000),757
757,1.2242436056794388e-08,9354000.0,519500.0,POINT (519500 9354000),758
758,9.072418827307427e-09,9354000.0,520000.0,POINT (520000 9354000),759
759,3.613475816513592e-09,9354000.0,520500.0,POINT (520500 9354000),760
760,3.613475816513592e-09,9354000.0,521000.0,POINT (521000 9354000),761
761,4.647839331985771e-09,9354000.0,521500.0,POINT (521500 9354000),762
762,4.4888186484126435e-09,9354000.0,522000.0,POINT (522000 9354000),763
763,3.758158049002496e-08,9354000.0,522500.0,POINT (522500 9354000),764
764,7.084408839941797e-08,9354000.0,523000.0,POINT (523000 9354000),765
765,3.5822543923838857e-08,9354000.0,526500.0,POINT (526500 9354000),766
766,1.24280677306827e-07,9354000.0,527000.0,POINT (527000 9354000),767
767,3.4472566289345655e-08,9354000.0,527500.0,POINT (527500 9354000),768
768,1.3114070491204097e-08,9354000.0,528000.0,POINT (528000 9354000),769
769,4.9102210324185555e-08,9354000.0,528500.0,POINT (528500 9354000),770
770,5.278409461302296e-08,9354000.0,529000.0,POINT (529000 9354000),771
771,2.1819070575392566e-08,9354000.0,529500.0,POINT (529500 9354000),772
772,9.8216663232169e-10,9354000.0,530000.0,POINT (530000 9354000),773
773,5.3787837097471235e-09,9354000.0,530500.0,POINT (530500 9354000),774
774,8.362573059787554e-09,9353500.0,514000.0,POINT (514000 9353500),775
775,6.606322321009329e-08,9353500.0,514500.0,POINT (514500 9353500),776
776,8.655430738621356e-08,9353500.0,515000.0,POINT (515000 9353500),777
777,8.94933153675697e-08,9353500.0,515500.0,POINT (515500 9353500),778
778,1.2588789189892761e-08,9353500.0,516000.0,POINT (516000 9353500),779
779,1.0290961154196076e-08,9353500.0,516500.0,POINT (516500 9353500),780
780,4.623906328347914e-09,9353500.0,517000.0,POINT (517000 9353500),781
781,4.704901383851749e-09,9353500.0,517500.0,POINT (517500 9353500),782
782,4.704901383851749e-09,9353500.0,518000.0,POINT (518000 9353500),783
783,4.704901383851749e-09,9353500.0,518500.0,POINT (518500 9353500),784
784,4.31887611598098e-09,9353500.0,519000.0,POINT (519000 9353500),785
785,4.21635608161581e-09,9353500.0,519500.0,POINT (519500 9353500),786
786,3.56698411416986e-09,9353500.0,520000.0,POINT (520000 9353500),787
787,3.533965474727028e-09,9353500.0,520500.0,POINT (520500 9353500),788
788,3.533965474727028e-09,9353500.0,521000.0,POINT (521000 9353500),789
789,4.568328990199207e-09,9353500.0,521500.0,POINT (521500 9353500),790
790,3.8539266776007025e-09,9353500.0,522000.0,POINT (522000 9353500),791
791,8.949017677155791e-09,9353500.0,522500.0,POINT (522500 9353500),792
792,1.6684850039267495e-07,9353500.0,523000.0,POINT (523000 9353500),793
793,4.79811515941232e-08,9353500.0,523500.0,POINT (523500 9353500),794
794,3.5822543923838857e-08,9353500.0,526500.0,POINT (526500 9353500),795
795,7.22238371449556e-08,9353500.0,527000.0,POINT (527000 9353500),796
796,9.8216663232169e-10,9353500.0,527500.0,POINT (527500 9353500),797
797,5.3304442621695086e-08,9353500.0,528000.0,POINT (528000 9353500),798
798,7.298934715298715e-08,9353500.0,528500.0,POINT (528500 9353500),799
799,6.394559092026215e-08,9353500.0,529000.0,POINT (529000 9353500),800
800,2.4222226113126044e-08,9353500.0,529500.0,POINT (529500 9353500),801
801,5.441696382605331e-10,9353500.0,530000.0,POINT (530000 9353500),802
802,8.116315397447614e-09,9353500.0,530500.0,POINT (530500 9353500),803
803,7.89523146849334e-09,9353000.0,514000.0,POINT (514000 9353000),804
804,4.546885819498224e-08,9353000.0,514500.0,POINT (514500 9353000),805
805,8.608696579491935e-08,9353000.0,515000.0,POINT (515000 9353000),806
806,8.90259737762755e-08,9353000.0,515500.0,POINT (515500 9353000),807
807,6.7202073809032384e-09,9353000.0,516000.0,POINT (516000 9353000),808
808,4.7817269497330515e-09,9353000.0,516500.0,POINT (516500 9353000),809
809,4.043938727984356e-10,9353000.0,517000.0,POINT (517000 9353000),810
810,6.339922749672081e-10,9353000.0,517500.0,POINT (517500 9353000),811
811,2.7343815348342568e-08,9353000.0,518000.0,POINT (518000 9353000),812
812,8.676630706143151e-10,9353000.0,518500.0,POINT (518500 9353000),813
813,3.9124506038456994e-09,9353000.0,519000.0,POINT (519000 9353000),814
814,4.085205320333873e-09,9353000.0,519500.0,POINT (519500 9353000),815
815,3.487473772383296e-09,9353000.0,520000.0,POINT (520000 9353000),816
816,3.4544551329404642e-09,9353000.0,520500.0,POINT (520500 9353000),817
817,2.7083751987931222e-09,9353000.0,521000.0,POINT (521000 9353000),818
818,4.4888186484126435e-09,9353000.0,521500.0,POINT (521500 9353000),819
819,3.289290210240181e-08,9353000.0,522000.0,POINT (522000 9353000),820
820,1.8811827858631734e-07,9353000.0,522500.0,POINT (522500 9353000),821
821,1.2829993171465238e-07,9353000.0,523000.0,POINT (523000 9353000),822
822,9.695268200087589e-08,9353000.0,523500.0,POINT (523500 9353000),823
823,3.4549109547730274e-08,9353000.0,526500.0,POINT (526500 9353000),824
824,5.90209571513856e-08,9353000.0,527000.0,POINT (527000 9353000),825
825,5.2993104406125164e-08,9353000.0,527500.0,POINT (527500 9353000),826
826,5.759868743000818e-08,9353000.0,528000.0,POINT (528000 9353000),827
827,5.024099540320326e-08,9353000.0,528500.0,POINT (528500 9353000),828
828,3.767102398942583e-08,9353000.0,529000.0,POINT (529000 9353000),829
829,1.45165116085385e-08,9353000.0,529500.0,POINT (529500 9353000),830
830,6.325582277246787e-09,9353000.0,530000.0,POINT (530000 9353000),831
831,6.08723654808571e-09,9353000.0,530500.0,POINT (530500 9353000),832
832,5.01858127733637e-09,9352500.0,514000.0,POINT (514000 9352500),833
833,2.520191532343385e-09,9352500.0,514500.0,POINT (514500 9352500),834
834,6.308329217994557e-08,9352500.0,515000.0,POINT (515000 9352500),835
835,7.130682534640809e-08,9352500.0,515500.0,POINT (515500 9352500),836
836,1.0925755074957644e-08,9352500.0,516000.0,POINT (516000 9352500),837
837,1.0925755074957644e-08,9352500.0,516500.0,POINT (516500 9352500),838
838,7.986747093601513e-09,9352500.0,517000.0,POINT (517000 9352500),839
839,6.1635991642521e-08,9352500.0,517500.0,POINT (517500 9352500),840
840,6.1635991642521e-08,9352500.0,518000.0,POINT (518000 9352500),841
841,6.1635991642521e-08,9352500.0,518500.0,POINT (518500 9352500),842
842,4.425168885368747e-09,9352500.0,519000.0,POINT (519000 9352500),843
843,1.3250111409199033e-09,9352500.0,519500.0,POINT (519500 9352500),844
844,9.609503886164339e-10,9352500.0,520000.0,POINT (520000 9352500),845
845,9.279317491736019e-10,9352500.0,520500.0,POINT (520500 9352500),846
846,3.797799782459948e-09,9352500.0,521000.0,POINT (521000 9352500),847
847,1.8429621722981133e-08,9352500.0,521500.0,POINT (521500 9352500),848
848,6.211011810448019e-08,9352500.0,522000.0,POINT (522000 9352500),849
849,1.5017963216699345e-07,9352500.0,522500.0,POINT (522500 9352500),850
850,9.59623031882464e-08,9352500.0,523000.0,POINT (523000 9352500),851
851,1.3571218769535739e-07,9352500.0,523500.0,POINT (523500 9352500),852
852,2.156136697057249e-08,9352500.0,524000.0,POINT (524000 9352500),853
853,8.331284934197443e-08,9352500.0,524500.0,POINT (524500 9352500),854
854,9.184318202809184e-08,9352500.0,525000.0,POINT (525000 9352500),855
855,9.202607369919156e-08,9352500.0,525500.0,POINT (525500 9352500),856
856,1.599108348059219e-07,9352500.0,526000.0,POINT (526000 9352500),857
857,9.369529530973168e-08,9352500.0,526500.0,POINT (526500 9352500),858
858,2.6840630382196823e-08,9352500.0,527000.0,POINT (527000 9352500),859
859,5.687312791232747e-08,9352500.0,527500.0,POINT (527500 9352500),860
860,3.134212674210672e-08,9352500.0,528000.0,POINT (528000 9352500),861
861,2.2098974387026685e-08,9352500.0,528500.0,POINT (528500 9352500),862
862,2.156758569853542e-08,9352500.0,529000.0,POINT (529000 9352500),863
863,9.820797641599925e-09,9352500.0,529500.0,POINT (529500 9352500),864
864,8.116315397447614e-09,9352500.0,530000.0,POINT (530000 9352500),865
865,5.01858127733637e-09,9352000.0,514000.0,POINT (514000 9352000),866
866,4.043938727984356e-10,9352000.0,514500.0,POINT (514500 9352000),867
867,4.195570483199974e-09,9352000.0,515000.0,POINT (515000 9352000),868
868,1.0925755074957644e-08,9352000.0,515500.0,POINT (515500 9352000),869
869,1.0925755074957644e-08,9352000.0,516000.0,POINT (516000 9352000),870
870,9.45625108427958e-09,9352000.0,516500.0,POINT (516500 9352000),871
871,7.986747093601513e-09,9352000.0,517000.0,POINT (517000 9352000),872
872,6.1635991642521e-08,9352000.0,517500.0,POINT (517500 9352000),873
873,6.1635991642521e-08,9352000.0,518000.0,POINT (518000 9352000),874
874,6.1635991642521e-08,9352000.0,518500.0,POINT (518500 9352000),875
875,4.425168885368747e-09,9352000.0,519000.0,POINT (519000 9352000),876
876,4.519618988154733e-10,9352000.0,519500.0,POINT (519500 9352000),877
877,2.699315226637388e-10,9352000.0,520000.0,POINT (520000 9352000),878
878,2.3691288322090675e-10,9352000.0,520500.0,POINT (520500 9352000),879
879,1.8435107583770234e-08,9352000.0,521000.0,POINT (521000 9352000),880
880,6.233971650664896e-08,9352000.0,521500.0,POINT (521500 9352000),881
881,8.367148507505267e-08,9352000.0,522000.0,POINT (522000 9352000),882
882,8.396672271171391e-08,9352000.0,522500.0,POINT (522500 9352000),883
883,3.993782756796063e-08,9352000.0,523000.0,POINT (523000 9352000),884
884,0.0,9352000.0,523500.0,POINT (523500 9352000),885
885,0.0,9352000.0,524000.0,POINT (524000 9352000),886
886,3.392839665108512e-08,9352000.0,524500.0,POINT (524500 9352000),887
887,6.536833498809444e-08,9352000.0,525000.0,POINT (525000 9352000),888
888,7.207849258364366e-08,9352000.0,525500.0,POINT (525500 9352000),889
889,1.3774694747784052e-07,9352000.0,526000.0,POINT (526000 9352000),890
890,2.0130472786647615e-08,9352000.0,526500.0,POINT (526500 9352000),891
891,7.509799884603318e-10,9352000.0,527000.0,POINT (527000 9352000),892
892,9.10170384590815e-09,9352000.0,527500.0,POINT (527500 9352000),893
893,1.706439981504116e-07,9352000.0,528000.0,POINT (528000 9352000),894
894,5.00218706473874e-08,9352000.0,528500.0,POINT (528500 9352000),895
895,5.712615123902731e-09,9352000.0,529000.0,POINT (529000 9352000),896
896,5.3721993606024825e-09,9352000.0,529500.0,POINT (529500 9352000),897
897,7.877969668286539e-09,9352000.0,530000.0,POINT (530000 9352000),898
898,2.765164259119182e-09,9351500.0,514000.0,POINT (514000 9351500),899
899,4.043938727984356e-10,9351500.0,514500.0,POINT (514500 9351500),900
900,9.45625108427958e-09,9351500.0,515000.0,POINT (515000 9351500),901
901,1.0925755074957644e-08,9351500.0,515500.0,POINT (515500 9351500),902
902,1.0925755074957644e-08,9351500.0,516000.0,POINT (516000 9351500),903
903,8.721499088940545e-09,9351500.0,516500.0,POINT (516500 9351500),904
904,7.986747093601513e-09,9351500.0,517000.0,POINT (517000 9351500),905
905,6.1635991642521e-08,9351500.0,517500.0,POINT (517500 9351500),906
906,6.1635991642521e-08,9351500.0,518000.0,POINT (518000 9351500),907
907,6.1635991642521e-08,9351500.0,518500.0,POINT (518500 9351500),908
908,8.216345495770285e-09,9351500.0,519000.0,POINT (519000 9351500),909
909,2.699315226637388e-10,9351500.0,519500.0,POINT (519500 9351500),910
910,2.5342220294232276e-10,9351500.0,520000.0,POINT (520000 9351500),911
911,2.3691288322090675e-10,9351500.0,520500.0,POINT (520500 9351500),912
912,1.84277931027181e-08,9351500.0,521000.0,POINT (521000 9351500),913
913,6.233971650664896e-08,9351500.0,521500.0,POINT (521500 9351500),914
914,1.1068142976811765e-07,9351500.0,522000.0,POINT (522000 9351500),915
915,8.30605615091056e-08,9351500.0,522500.0,POINT (522500 9351500),916
916,6.309164772512529e-08,9351500.0,523000.0,POINT (523000 9351500),917
917,0.0,9351500.0,523500.0,POINT (523500 9351500),918
918,1.8779105809962245e-08,9351500.0,524000.0,POINT (524000 9351500),919
919,7.511642323984898e-08,9351500.0,524500.0,POINT (524500 9351500),920
920,9.712809848817453e-08,9351500.0,525000.0,POINT (525000 9351500),921
921,4.8564049244087264e-08,9351500.0,525500.0,POINT (525500 9351500),922
922,7.663819882119716e-10,9351500.0,526000.0,POINT (526000 9351500),923
923,4.670073233548816e-10,9351500.0,526500.0,POINT (526500 9351500),924
924,1.6129117867042872e-07,9351500.0,527000.0,POINT (527000 9351500),925
925,1.605761414829455e-07,9351500.0,527500.0,POINT (527500 9351500),926
926,1.605761414829455e-07,9351500.0,528000.0,POINT (528000 9351500),927
927,6.105004776779897e-09,9351500.0,528500.0,POINT (528500 9351500),928
928,6.105004776779897e-09,9351500.0,529000.0,POINT (529000 9351500),929
929,2.8095752765986778e-09,9351000.0,514000.0,POINT (514000 9351000),930
930,4.043938727984356e-10,9351000.0,514500.0,POINT (514500 9351000),931
931,9.45625108427958e-09,9351000.0,515000.0,POINT (515000 9351000),932
932,1.0925755074957644e-08,9351000.0,515500.0,POINT (515500 9351000),933
933,1.0925755074957644e-08,9351000.0,516000.0,POINT (516000 9351000),934
934,7.986747093601513e-09,9351000.0,516500.0,POINT (516500 9351000),935
935,7.986747093601513e-09,9351000.0,517000.0,POINT (517000 9351000),936
936,6.1635991642521e-08,9351000.0,517500.0,POINT (517500 9351000),937
937,6.1635991642521e-08,9351000.0,518000.0,POINT (518000 9351000),938
938,6.1635991642521e-08,9351000.0,518500.0,POINT (518500 9351000),939
939,4.425168885368747e-09,9351000.0,519000.0,POINT (519000 9351000),940
940,2.699315226637388e-10,9351000.0,519500.0,POINT (519500 9351000),941
941,2.5342220294232276e-10,9351000.0,520000.0,POINT (520000 9351000),942
942,2.3691288322090675e-10,9351000.0,520500.0,POINT (520500 9351000),943
943,3.790485301407814e-09,9351000.0,521000.0,POINT (521000 9351000),944
944,3.6182864997812343e-09,9351000.0,521500.0,POINT (521500 9351000),945
945,1.2157204786271612e-07,9351000.0,522000.0,POINT (522000 9351000),946
946,3.993782756796063e-08,9351000.0,522500.0,POINT (522500 9351000),947
947,1.9968913783980315e-08,9351000.0,523000.0,POINT (523000 9351000),948
948,1.4945228923687268e-07,9351000.0,523500.0,POINT (523500 9351000),949
949,8.79407281071781e-08,9351000.0,524000.0,POINT (524000 9351000),950
950,1.0471847726598548e-07,9351000.0,524500.0,POINT (524500 9351000),951
951,4.166219551048842e-08,9351000.0,525000.0,POINT (525000 9351000),952
952,1.33771361862307e-09,9351000.0,525500.0,POINT (525500 9351000),953
953,1.61414145337256e-08,9351000.0,526000.0,POINT (526000 9351000),954
954,3.030307074775375e-08,9351000.0,526500.0,POINT (526500 9351000),955
955,1.1464876898559343e-07,9351000.0,527000.0,POINT (527000 9351000),956
956,4.295973225527993e-09,9351000.0,527500.0,POINT (527500 9351000),957
957,1.8964037564606104e-09,9351000.0,528000.0,POINT (528000 9351000),958
958,4.654707590738805e-09,9350500.0,514000.0,POINT (514000 9350500),959
959,2.826422876032e-09,9350500.0,514500.0,POINT (514500 9350500),960
960,1.175730604395184e-08,9350500.0,515000.0,POINT (515000 9350500),961
961,1.0925755074957644e-08,9350500.0,515500.0,POINT (515500 9350500),962
962,1.0925755074957644e-08,9350500.0,516000.0,POINT (516000 9350500),963
963,7.986747093601513e-09,9350500.0,516500.0,POINT (516500 9350500),964
964,7.986747093601513e-09,9350500.0,517000.0,POINT (517000 9350500),965
965,4.8281080105833325e-08,9350500.0,517500.0,POINT (517500 9350500),966
966,6.1635991642521e-08,9350500.0,518000.0,POINT (518000 9350500),967
967,6.506477072375547e-08,9350500.0,518500.0,POINT (518500 9350500),968
968,4.0627713562016754e-09,9350500.0,519000.0,POINT (519000 9350500),969
969,2.699315226637388e-10,9350500.0,519500.0,POINT (519500 9350500),970
970,2.3691288322090675e-10,9350500.0,520000.0,POINT (520000 9350500),971
971,2.3142702243180593e-10,9350500.0,520500.0,POINT (520500 9350500),972
972,1.8378430501617137e-09,9350500.0,521000.0,POINT (521000 9350500),973
973,3.5608868992390413e-09,9350500.0,521500.0,POINT (521500 9350500),974
974,2.2920608774484964e-08,9350500.0,522000.0,POINT (522000 9350500),975
975,2.0947420421827106e-07,9350500.0,522500.0,POINT (522500 9350500),976
976,1.2641364270916545e-07,9350500.0,523000.0,POINT (523000 9350500),977
977,1.5081153104078515e-07,9350500.0,523500.0,POINT (523500 9350500),978
978,0.0,9350500.0,524000.0,POINT (524000 9350500),979
979,1.6926376247700008e-07,9350500.0,524500.0,POINT (524500 9350500),980
980,8.427777393762114e-08,9350500.0,525000.0,POINT (525000 9350500),981
981,1.0525197119598084e-07,9350500.0,525500.0,POINT (525500 9350500),982
982,6.442542326271334e-08,9350500.0,526000.0,POINT (526000 9350500),983
983,6.654693562119272e-08,9350500.0,526500.0,POINT (526500 9350500),984
984,6.565903893783125e-08,9350500.0,527000.0,POINT (527000 9350500),985
985,4.9879937296884115e-09,9350000.0,514000.0,POINT (514000 9350000),986
986,3.6477836691160516e-09,9350000.0,514500.0,POINT (514500 9350000),987
987,1.2740112775743908e-08,9350000.0,515000.0,POINT (515000 9350000),988
988,1.2626670953645504e-08,9350000.0,515500.0,POINT (515500 9350000),989
989,1.2588857012946037e-08,9350000.0,516000.0,POINT (516000 9350000),990
990,9.45625108427958e-09,9350000.0,516500.0,POINT (516500 9350000),991
991,7.986747093601513e-09,9350000.0,517000.0,POINT (517000 9350000),992
992,8.216345495770285e-09,9350000.0,517500.0,POINT (517500 9350000),993
993,1.1645124577004752e-08,9350000.0,518000.0,POINT (518000 9350000),994
994,1.1645124577004752e-08,9350000.0,518500.0,POINT (518500 9350000),995
995,2.5049565250770228e-08,9350000.0,519000.0,POINT (519000 9350000),996
996,1.957532880693842e-08,9350000.0,519500.0,POINT (519500 9350000),997
997,2.3691288322090675e-10,9350000.0,520000.0,POINT (520000 9350000),998
998,2.2959840216877236e-10,9350000.0,520500.0,POINT (520500 9350000),999
999,4.1917045437488387e-10,9350000.0,521000.0,POINT (521000 9350000),1000
1000,0.0,9350000.0,521500.0,POINT (521500 9350000),1001
1001,0.0,9350000.0,522000.0,POINT (522000 9350000),1002
1002,4.312273394114498e-08,9350000.0,522500.0,POINT (522500 9350000),1003
1003,8.624546788228995e-08,9350000.0,523000.0,POINT (523000 9350000),1004
1004,2.156136697057249e-08,9350000.0,523500.0,POINT (523500 9350000),1005
1005,8.332439102097684e-08,9350000.0,524000.0,POINT (524000 9350000),1006
1006,8.427777393762114e-08,9350000.0,524500.0,POINT (524500 9350000),1007
1007,3.8365972290461915e-07,9350000.0,525000.0,POINT (525000 9350000),1008
1008,1.4851985314213044e-09,9350000.0,525500.0,POINT (525500 9350000),1009
1009,5.694905999712628e-09,9349500.0,514000.0,POINT (514000 9349500),1010
1010,4.288079412921024e-09,9349500.0,514500.0,POINT (514500 9349500),1011
1011,5.864671824965048e-09,9349500.0,515000.0,POINT (515000 9349500),1012
1012,5.8811811446864636e-09,9349500.0,515500.0,POINT (515500 9349500),1013
1013,5.8811811446864636e-09,9349500.0,516000.0,POINT (516000 9349500),1014
1014,1.241257284642472e-09,9349500.0,516500.0,POINT (516500 9349500),1015
1015,1.1443247822654846e-09,9349500.0,517000.0,POINT (517000 9349500),1016
1016,2.231117954742874e-09,9349500.0,517500.0,POINT (517500 9349500),1017
1017,2.991469740403578e-08,9349500.0,518000.0,POINT (518000 9349500),1018
1018,5.871425581141137e-08,9349500.0,518500.0,POINT (518500 9349500),1019
1019,4.9979530012985555e-08,9349500.0,519000.0,POINT (519000 9349500),1020
1020,5.2714714467367224e-08,9349500.0,519500.0,POINT (519500 9349500),1021
1021,8.620113242571651e-10,9349500.0,520000.0,POINT (520000 9349500),1022
1022,8.957405092919608e-10,9349500.0,520500.0,POINT (520500 9349500),1023
1023,8.383409087497677e-10,9349500.0,521000.0,POINT (521000 9349500),1024
1024,6.287556815623257e-10,9349500.0,521500.0,POINT (521500 9349500),1025
1025,0.0,9349500.0,522000.0,POINT (522000 9349500),1026
1026,0.0,9349500.0,522500.0,POINT (522500 9349500),1027
1027,0.0,9349500.0,523000.0,POINT (523000 9349500),1028
1028,0.0,9349500.0,523500.0,POINT (523500 9349500),1029
1029,8.332439102097684e-08,9349500.0,524000.0,POINT (524000 9349500),1030
1030,2.642718191688739e-07,9349500.0,524500.0,POINT (524500 9349500),1031
1031,1.5032362509296335e-08,9349500.0,525000.0,POINT (525000 9349500),1032
1032,5.632671229606599e-09,9349000.0,514000.0,POINT (514000 9349000),1033
1033,5.543849194647608e-09,9349000.0,514500.0,POINT (514500 9349000),1034
1034,5.802437054859019e-09,9349000.0,515000.0,POINT (515000 9349000),1035
1035,5.500611072661578e-09,9349000.0,515500.0,POINT (515500 9349000),1036
1036,5.764184764655013e-09,9349000.0,516000.0,POINT (516000 9349000),1037
1037,1.1620748453104891e-09,9349000.0,516500.0,POINT (516500 9349000),1038
1038,1.1620748453104891e-09,9349000.0,517000.0,POINT (517000 9349000),1039
1039,1.3916732474792616e-09,9349000.0,517500.0,POINT (517500 9349000),1040
1040,5.9094921269831595e-08,9349000.0,518000.0,POINT (518000 9349000),1041
1041,5.905710732913213e-08,9349000.0,518500.0,POINT (518500 9349000),1042
1042,5.831717641966508e-08,9349000.0,519000.0,POINT (519000 9349000),1043
1043,7.872094983093324e-08,9349000.0,519500.0,POINT (519500 9349000),1044
1044,3.0237915983576947e-08,9349000.0,520000.0,POINT (520000 9349000),1045
1045,8.383409087497677e-10,9349000.0,520500.0,POINT (520500 9349000),1046
1046,5.067626460016891e-08,9349000.0,521000.0,POINT (521000 9349000),1047
1047,2.5023754459303292e-08,9349000.0,521500.0,POINT (521500 9349000),1048
1048,4.3823728969232295e-08,9349000.0,522000.0,POINT (522000 9349000),1049
1049,0.0,9349000.0,522500.0,POINT (522500 9349000),1050
1050,0.0,9349000.0,523000.0,POINT (523000 9349000),1051
1051,0.0,9349000.0,523500.0,POINT (523500 9349000),1052
1052,0.0,9349000.0,524000.0,POINT (524000 9349000),1053
1053,2.702706068650496e-07,9349000.0,524500.0,POINT (524500 9349000),1054
1054,5.543849194647608e-09,9348500.0,514000.0,POINT (514000 9348500),1055
1055,5.543849194647608e-09,9348500.0,514500.0,POINT (514500 9348500),1056
1056,6.617172554548501e-09,9348500.0,515000.0,POINT (515000 9348500),1057
1057,7.959055438224851e-09,9348500.0,515500.0,POINT (515500 9348500),1058
1058,5.913808954348791e-09,9348500.0,516000.0,POINT (516000 9348500),1059
1059,1.425648537303924e-09,9348500.0,516500.0,POINT (516500 9348500),1060
1060,1.425648537303924e-09,9348500.0,517000.0,POINT (517000 9348500),1061
1061,1.6552469394726962e-09,9348500.0,517500.0,POINT (517500 9348500),1062
1062,5.973551047591687e-08,9348500.0,518000.0,POINT (518000 9348500),1063
1063,5.905710732913213e-08,9348500.0,518500.0,POINT (518500 9348500),1064
1064,5.887510009561201e-08,9348500.0,519000.0,POINT (519000 9348500),1065
1065,6.867682219273796e-08,9348500.0,519500.0,POINT (519500 9348500),1066
1066,9.53140109834154e-10,9348500.0,520000.0,POINT (520000 9348500),1067
1067,5.088584982735635e-08,9348500.0,520500.0,POINT (520500 9348500),1068
1068,2.5023754459303292e-08,9348500.0,521000.0,POINT (521000 9348500),1069
1069,8.764745793846459e-08,9348500.0,522000.0,POINT (522000 9348500),1070
1070,8.764745793846459e-08,9348500.0,522500.0,POINT (522500 9348500),1071
1071,0.0,9348500.0,523000.0,POINT (523000 9348500),1072
1072,1.5955485522979339e-09,9348500.0,523500.0,POINT (523500 9348500),1073
1073,0.0,9348500.0,524000.0,POINT (524000 9348500),1074
1074,2.402838614220281e-07,9348500.0,524500.0,POINT (524500 9348500),1075
1075,8.923290694032411e-09,9348000.0,514000.0,POINT (514000 9348000),1076
1076,9.271060715513678e-09,9348000.0,514500.0,POINT (514500 9348000),1077
1077,9.793222267718522e-09,9348000.0,515000.0,POINT (515000 9348000),1078
1078,8.34119998411252e-09,9348000.0,515500.0,POINT (515500 9348000),1079
1079,6.455920508937357e-09,9348000.0,516000.0,POINT (516000 9348000),1080
1080,4.986416518259291e-09,9348000.0,516500.0,POINT (516500 9348000),1081
1081,4.910960022709931e-09,9348000.0,517000.0,POINT (517000 9348000),1082
1082,1.1655382984974012e-08,9348000.0,517500.0,POINT (517500 9348000),1083
1083,5.63067313946824e-08,9348000.0,518000.0,POINT (518000 9348000),1084
1084,5.6099316667286745e-08,9348000.0,518500.0,POINT (518500 9348000),1085
1085,5.741950078182357e-08,9348000.0,519000.0,POINT (519000 9348000),1086
1086,5.80924100573778e-08,9348000.0,519500.0,POINT (519500 9348000),1087
1087,1.3350218138401414e-08,9348000.0,520000.0,POINT (520000 9348000),1088
1088,1.3350218138401414e-08,9348000.0,520500.0,POINT (520500 9348000),1089
1089,8.764745793846459e-08,9348000.0,522500.0,POINT (522500 9348000),1090
1090,3.1910971045958678e-09,9348000.0,523000.0,POINT (523000 9348000),1091
1091,3.1910971045958678e-09,9348000.0,523500.0,POINT (523500 9348000),1092
1092,3.16602735708906e-08,9348000.0,524000.0,POINT (524000 9348000),1093
1093,1.5016766594182115e-07,9348000.0,524500.0,POINT (524500 9348000),1094
1094,7.585384086785603e-09,9347500.0,514000.0,POINT (514000 9347500),1095
1095,9.054888077463669e-09,9347500.0,514500.0,POINT (514500 9347500),1096
1096,8.371119330983882e-09,9347500.0,515000.0,POINT (515000 9347500),1097
1097,8.371119330983882e-09,9347500.0,515500.0,POINT (515500 9347500),1098
1098,5.432111349627752e-09,9347500.0,516000.0,POINT (516000 9347500),1099
1099,5.432111349627752e-09,9347500.0,516500.0,POINT (516500 9347500),1100
1100,5.022719689398336e-09,9347500.0,517000.0,POINT (517000 9347500),1101
1101,3.356945518880328e-09,9347500.0,517500.0,POINT (517500 9347500),1102
1102,3.997842230320467e-08,9347500.0,518000.0,POINT (518000 9347500),1103
1103,5.640833969225785e-08,9347500.0,518500.0,POINT (518500 9347500),1104
1104,2.7510046010247412e-08,9347500.0,519000.0,POINT (519000 9347500),1105
1105,2.394393631354283e-09,9347500.0,519500.0,POINT (519500 9347500),1106
1106,5.088584982735635e-08,9347500.0,520000.0,POINT (520000 9347500),1107
1107,8.764745793846459e-08,9347500.0,522500.0,POINT (522500 9347500),1108
1108,0.0,9347500.0,523000.0,POINT (523000 9347500),1109
1109,1.5955485522979339e-09,9347500.0,523500.0,POINT (523500 9347500),1110
1110,1.5032362509296335e-08,9347500.0,524000.0,POINT (524000 9347500),1111
1111,7.585384086785603e-09,9347000.0,514000.0,POINT (514000 9347000),1112
